std,mean,median,iqr,skew,kurt,nzc,hmob,hcomp,perm_entropy,svd_entropy,sample_entropy,app_entropy,spec_entropy,lziv,dfa,petrosian,katz,higuchi,delta,theta,alpha,sigma,beta,gamma,dt,da,ds,db,dg,td,ta,ts,tb,tg,ad,at,asi,ab,ag,sd,st,sa,sb,sg,bd,bt,ba,bs,bg,gd,gt,ga,gs,gb,ta_b,ta_ab,gb_da,E,std_psd,mean_psd,iqr_psd,skew_psd,kurt_psd,hmob_psd,hcomp_psd,WEn,mean_distance,central_tendency_measure,renyi,bubbleEnt1,bubbleEnt2,diffEnt
60.588215620511036,-2.3417054915929483,-0.4621280426036127,65.99677078075845,-0.05719116730926804,1.5393259497136516,268,0.16084126920996178,5.200385148355116,0.8116776947436368,0.4159840446187045,0.2632494351647896,0.39932332499202605,0.5138884855816878,1545,1.323141276059381,1.0113779544358452,2.250299681132979,1.4391241198980194,0.8686785542025132,0.07335942480854288,0.01344687259540274,0.007073020684119184,0.024311247661201782,0.013130880048219946,11.84140356156873,64.60078713763525,122.8157802723422,35.731549705235146,66.15539484120664,0.08444944847969707,5.455500845127605,10.371724908602959,3.0175096659319904,5.5867866082964985,0.015479687544200498,0.1833012272178669,1.9011499041130406,0.5531132249071095,1.0240648415050924,0.008142276161764512,0.09641597794119447,0.525997449141991,0.2909361453878399,0.5386554943876759,0.02798647157062675,0.3313991041321616,1.8079480926675389,3.437180343016246,1.8514560769670174,0.015115925200058262,0.17899377050037646,0.9765006662373803,1.8564741479835158,0.5401154326264983,3.5706228908391,2.2990100358283,0.0424453559232901,0.06284507880874153,0.0032793290211830146,0.0004804807988018572,6.51306628575644e-05,9.755833354249352,102.67151591269628,0.45093866372881647,2.182142405017245,-48820.065,0.9954871250331829,0.041143206581045574,-39774.43938177719,0.0013986378718360282,0.001288992183480664,-0.026545635791410345
65.68334065248234,0.22310157662358432,6.158847252944596,61.824397773839706,-0.7376656392766185,2.4872081605159675,284,0.09930170019180616,7.304593740636323,0.807606519630156,0.30106163191874835,0.24906387563187896,0.33652030217373596,0.40047721402160696,1696,1.4105280012326302,1.0112001495036296,2.0725972249254756,1.3992465046406484,0.9117920533398197,0.06067676846496029,0.010909993451622246,0.005679084846625397,0.008063448120624163,0.002878651776348532,15.02703714134616,83.57402388763506,160.55263796272055,113.07718977042803,316.7427407619256,0.06654671779898307,5.56157698297592,10.684251090387459,7.524915837154729,21.07818978436031,0.011965440378274666,0.17980511697689644,1.9210830171176505,1.3530183723409066,3.789966379838129,0.006228486885604424,0.09359570376436514,0.5205397117613259,0.7042997935461137,1.9728280069460553,0.00884351655740847,0.1328918517682868,0.7390882640195516,1.419849912158927,2.8011196723670277,0.003157136285410984,0.047442404221162505,0.263854583333457,0.5068865590305581,0.35700009887652207,8.877934209495635,3.772998253584989,0.011858757585964186,0.07016362258553983,0.004504148891324103,0.0005950802781499664,2.2103880144646135e-05,10.624490596841863,123.45421316768913,0.492671675152202,2.1421980289009004,-49490.042,0.9997317236753857,0.03699190221693742,-39920.19360567057,-0.0007628652615093712,-0.00198720547125808,-0.019823911690718666
87.73371509441279,-0.14590649974365916,1.478167764465582,84.62551141059524,0.14350409629169136,0.8906332718604228,229,0.06027870307149798,11.741097964048265,0.7886619986430095,0.2117367463934533,0.15675679255420252,0.20925787121544692,0.3298283612597814,1609,1.5563987836520703,1.0104217572422518,2.0271272934406044,1.3417756619258892,0.9461001367915518,0.043394535490366315,0.004441954434037378,0.0012063520493188113,0.002900052698376634,0.0019569685363486447,21.802287456253293,212.99185996638494,784.2653703997804,326.23549817599917,483.4518896030932,0.04586674687261688,9.769243727006039,35.97170122508585,14.96336101570062,22.1743654455134,0.0046950151060130806,0.10236206895274871,3.6821377611499133,1.5316805920540189,2.2698139247170905,0.0012750786120905076,0.027799630430117732,0.27158136519251386,0.41597590622890834,0.6164391644076455,0.0030652703509920155,0.06682990532345835,0.652877633357603,2.4039853871962182,1.4819107433314267,0.002068458147554217,0.04509711912420623,0.4405647481101958,1.6222200952480519,0.6748044742235544,16.49504160775464,6.515451301213231,0.00510973820050708,0.10240291495197254,0.008397112448265761,0.0008085222034557926,1.0312460333545703e-05,15.411856534330628,264.79787403501604,0.786633201778483,1.6983850794399917,-46292.157,1.0,0.02861469200317341,-48181.82656586373,0.0011118553579779755,0.0011427970591418868,0.1662686396425728
28.20382117907901,0.07607585322178431,3.3004383015787697,21.443661783626727,-1.9156398659694815,7.900477736817498,363,0.09970331164404958,7.95308708791542,0.8204924348694799,0.30475566979963514,0.3188921045950988,0.38562841891397515,0.4009141397210745,1347,1.437620734727651,1.0117651514054804,2.028915774997917,1.5270633482944975,0.9378339715973645,0.03970208453289877,0.005597871705386268,0.0022349548811190574,0.009347214924840535,0.005283902358391343,23.621781642730543,167.53402381390435,419.62098632066545,100.33298465247006,177.488891350915,0.04233380932584074,7.092353419728689,17.764154824020277,4.247477441370173,7.5137808839044995,0.005968936800030501,0.14099692172957928,2.5046911473145155,0.598881244349024,1.0594199751810918,0.002383102925256987,0.05629313693257296,0.3992508222309892,0.2391038292250658,0.4229742961789851,0.00996681204554779,0.23543385781406642,1.669780126587512,4.182283501025452,1.7689984202672222,0.005634155424538038,0.1330887891796433,0.9439127290657939,2.364209856328579,0.5652916297398058,4.846358685719197,3.0310935867487556,0.015508398817673465,0.12007737153654956,0.006815025917181849,0.0009406141965632829,4.4090037956927043e-05,9.137546381252239,87.9342544712459,0.42476497388436385,2.1194805008122963,-47001.803,1.0,0.054679180695486926,-47099.33685319576,-0.006179560516947791,-0.011972452818364676,0.09815223947013821
18.575523368938253,-0.04582640394448593,0.47927267133356016,16.307777079516118,-1.783533751451378,12.597586886091248,399,0.11610660895746416,7.193309377033631,0.8248423711265463,0.3389940837350934,0.3932274647664873,0.4541630919177475,0.4993218089987697,1103,1.4196771487533453,1.0119530065057774,2.122743713095701,1.5903932195270118,0.9548973653543662,0.019338995349836255,0.006805348642366413,0.0023849196420847583,0.010784527972514684,0.0057888430388320445,49.376782406768164,140.31571570186614,400.38974416750176,88.54326937516468,164.95478612027216,0.020252433456719694,2.8417346951840425,8.108866650505352,1.7932166710609294,3.340735829268241,0.007126785442371517,0.3518977340477014,2.8534918000078076,0.6310288832029034,1.1755973683714627,0.0024975664700883377,0.12332179613999192,0.35044782676342856,0.22114270074341089,0.4119855428945849,0.01129391321392169,0.5576570952847351,1.584713515686185,4.521967022372072,1.8629850386633677,0.006062267264381635,0.2993352516050457,0.8506313699777033,2.4272696390607837,0.5367729634143857,2.4242455542638326,1.486329015525013,0.017233362004844086,0.0870048139733382,0.00683397876400187,0.0008385597874826802,4.575799805465134e-05,10.282701015850565,110.26359271031757,0.4465613524582512,1.585600408887057,-49290.805,1.0,0.055743924547096826,-38725.82861925491,-0.0040815824686316615,-0.009393501553901396,-0.028428809047775443
86.10614440406457,1.194570525267252,1.5427948280027919,100.65703019250354,-0.21063783072118725,0.24989868459807996,126,0.06001312264529705,13.60602200221486,0.7982325178946634,0.2140739942683281,0.12960391233421964,0.1898965527989276,0.408639120567687,1553,1.5759866728358187,1.0108168720604633,1.977734750464308,1.4149409608508392,0.9627499356519169,0.023324543716908907,0.004755273070243544,0.0017110155482776435,0.004591053842075176,0.002868178170577725,41.27626020628136,202.45944269244862,562.6774909328253,209.7012949028604,335.6660145900191,0.024227001065562175,4.904985133843077,13.63198817239741,5.080433495061367,8.132180893145401,0.004939260854921331,0.20387421627443256,2.7792109049098563,1.0357693971400126,1.6579420061919337,0.0017772169957290579,0.07335687115873821,0.3598143624988529,0.3726847053277548,0.5965513460180198,0.004768687768300278,0.19683359716687343,0.965465867944371,2.683233268509255,1.6006864180095268,0.0029791517655470582,0.12296824346872288,0.6031574061488818,1.6763016405461155,0.624731982947361,6.11620289220138,3.0043692084151767,0.007709759022904626,0.1728272945808421,0.01740716292667319,0.001533426549279415,2.0739734533860496e-05,14.178607826963832,208.9306665359557,0.6966297568550496,1.5098417015890724,-37388.419,0.9997388352050144,0.033058366536915594,-56861.73312504196,0.001490985389968058,0.0031480358922334473,0.47314596593767744
56.57684423294864,-0.9287751532337327,0.9717970126258535,33.92572081621037,-2.2571224809162427,21.521717073713337,408,0.1647848436622241,4.649977838934913,0.8177886196031352,0.41820725344361254,0.20458762366282296,0.3395560534297202,0.5125552675586648,1521,1.2557900192462041,1.011646948793725,1.7609655179699015,1.4624771050289753,0.7669076723972665,0.10608645720147858,0.052984325366976136,0.016107582229456116,0.040027542849881616,0.017886419954941373,7.22908175678599,14.474236806556789,47.61159443251601,19.15949912972324,42.87653282933221,0.13833015501052992,2.002223421110118,6.586119238148422,2.650336484538729,5.9311174325956,0.06908827134478018,0.4994447619864307,3.289402755311291,1.323696674704399,2.962265534436279,0.021003287369789427,0.15183448155747836,0.3040065551064955,0.4024124660828077,0.9005481404346749,0.05219343121807616,0.3773105814426588,0.7554600831971681,2.485012479196462,2.237873367097335,0.02332278134476142,0.16860229313692343,0.3375794601716218,1.1104348064250311,0.4468528088776819,3.974033159243128,1.7102202720794748,0.0706360873904711,0.023837980928682216,0.0010549199255512668,0.0001455749670669512,2.4623795477488687e-05,13.230332539480896,205.3229158240298,0.6972650348721958,1.9737395321421602,-70311.224,0.9998611303985557,0.021469878981050815,-25943.416893831076,-0.002123549519052248,-0.0041510118882931435,-0.768873036367468
43.49125551875068,0.2301911240819407,2.253440332272689,35.94227155604747,-0.6274955179304615,2.3525895724863126,204,0.08521608971016464,8.561333876767216,0.7936293641903924,0.27146249921124127,0.17622539274736304,0.2732295977081609,0.4686413687605225,1377,1.4873617781922088,1.0106113279510747,1.9074319253163772,1.3827699385865486,0.9471052649958216,0.02393788626460711,0.008465502078715288,0.005399799879372109,0.011063895149029408,0.004027651632454094,39.5651167578712,111.87821539576693,175.39636396783493,85.60323938707133,235.15074078508118,0.025274789560707084,2.8276983505554685,4.433106189000214,2.16360386122306,5.943385488387308,0.008938290590911915,0.3536445108452115,1.5677436697338605,0.7651466291650398,2.1018456538052575,0.005701372465072224,0.2255754672606945,0.637859376698845,0.48805595196243456,1.3406819586533978,0.011681800912677029,0.46219181705227297,1.3069390387189472,2.0489454046796864,2.746984138319841,0.004252591323596815,0.16825427224161804,0.4757723280915341,0.7458890556000439,0.3640355930892407,2.9287504903881,1.6592108791400944,0.01579322777703425,0.06522316911870273,0.004144169886443097,0.00045361822033110523,1.5958912518538663e-05,12.44927684677606,165.84535298486503,0.6069174532883825,1.5432350654031473,-52105.272,1.0,0.02731618679123513,-40794.09363426018,0.0028634910298031002,0.0037812869340384525,-0.08808251483503483
10.133925841188493,-0.24964296967437197,-0.2682435207702506,12.56087765668077,-0.006671275515138105,0.3848459122770582,375,0.14454596277922774,5.5554760734669335,0.8063245828272991,0.3879989224044878,0.5055495830389916,0.5689919057993458,0.5103212170048769,875,1.3390825171754692,1.011140833592778,2.380988861997675,1.5099958902452117,0.8715575781661968,0.05654835087890194,0.019779626827232645,0.007975540873159687,0.028370834678788655,0.015768068575720173,15.412608230302485,44.06339845432442,109.27880529072006,30.720195159355445,55.273578623841715,0.0648819450321144,2.8589189964416324,7.0902214380476325,1.9931860137051272,3.5862572900003524,0.02269457270838035,0.34978255810838116,2.480035792155186,0.6971817026596262,1.2544102489311537,0.009150905313611806,0.14103931855129204,0.40321998705147155,0.2811175971189374,0.505803284331253,0.032551876536352754,0.5017093202159808,1.4343463062572854,3.5572301778636515,1.7992587070856825,0.018091826599565597,0.27884223554967014,0.7971873642232042,1.977053196327399,0.5557844439278732,2.6903677163647535,1.5851972196899844,0.04951987082692705,0.08118144332388279,0.004238038578386682,0.0005553386656059822,7.206130865193473e-05,12.225986652948755,169.79626606049072,0.6317844433372293,1.7527835185202354,-43018.789,1.0,0.06930560097161555,-42854.62884170457,-0.0029847320170439673,-0.005654517220222699,0.14876194876002474
15.900990297285345,0.00398842228750563,1.2919110943523808,16.46785748042437,-0.4079780526251174,2.157079520256106,306,0.1085445299152003,7.199563861788482,0.8031998688251824,0.3219930633850197,0.362601731375813,0.43588534792956635,0.49187597117759335,1038,1.4188818855214818,1.011011334288473,2.3071755424664326,1.4704210770661674,0.9151024712902566,0.03795930240708993,0.01498019458776566,0.005826052837640201,0.01745410188873881,0.008677876988508242,24.107462815737527,61.087488946079624,157.07074700354278,52.429078111470766,105.4523442199157,0.041480930931777384,2.5339659097680434,6.515440807856638,2.1748069679586806,4.374261407180338,0.016369964083524115,0.3946383004385165,2.5712424870202986,0.8582621256170568,1.726251087403442,0.006366557866930146,0.15348155704125974,0.38891703332067157,0.3337927597064793,0.6713684516795301,0.019073385152298027,0.459810923329265,1.165145204655325,2.995870853757733,2.011333176519161,0.0094829565658071,0.22861002279344872,0.5792900043898944,1.4894950715934718,0.497182670516385,3.033069093575737,1.6322073467264866,0.02809640458418584,0.07441480245359298,0.005128691974782897,0.0005925898773779403,3.484085471963917e-05,12.021106102906364,155.61789536997662,0.5418250981048341,1.8695842643248708,-47333.039,1.0,0.0482934290867491,-42138.291572878574,-0.0027414259878522085,-0.006360684418793339,0.021357448698881232
