std,mean,median,iqr,skew,kurt,nzc,delta,theta,alpha,sigma,beta,gamma,dt,da,ds,db,dg,td,ta,ts,tb,tg,ad,at,asi,ab,ag,sd,st,sa,sb,sg,bd,bt,ba,bs,bg,gd,gt,ga,gs,gb,ta_b,ta_ab,gb_da
50.72824033410476,-0.4584057554986624,0.6104170273546452,42.63395250675592,0.5805645914853624,2.600725066064716,205,0.9470873641818076,0.032989593858371816,0.009982194494811657,0.002576138942790287,0.0050491536381787674,0.0023155548840399654,28.708670020242273,94.87767090433526,367.63830880798344,187.57348895475926,409.01097646600255,0.03483268292452793,3.3048438272284195,12.805828641618172,6.533687865808572,14.246949655891823,0.010539887736159707,0.3025861590678074,3.87486650234776,1.9770035158629555,4.310929774808727,0.002720064737655774,0.07808944098705649,0.2580734070177916,0.5102120330249055,1.1125363343993293,0.005331243799816451,0.15305291904639307,0.5058159947497631,1.9599694544075676,2.1805372323412486,0.0024449221598900565,0.07019046351346164,0.23196852007276533,0.8988470480291424,0.45860257975338364,8.510691381671528,2.85881133036032,0.007695060881888489
36.409650489914014,0.3859815001466399,-0.2910118735901961,32.18668841784718,0.1145462191803074,2.4058688051024095,272,0.9546273946716676,0.02476436948883195,0.008382231471684752,0.002574424145600421,0.00583640106766224,0.0038151791545529934,38.54842317314714,113.88702374736451,370.8120110289846,163.56439244056986,250.21823510762937,0.025941398316302614,2.9543886460885975,9.619382078572087,4.243089054664859,6.491010902929268,0.008780631603985886,0.33847950279795774,3.2559636631786653,1.436198673550418,2.1970741430796212,0.0026967842741259934,0.10395678140569724,0.30712873466890617,0.44109788134070127,0.6747846015378154,0.006113800106972206,0.2356773537195969,0.6962824979693834,2.267070512695585,1.5297842725674213,0.0039965112837194216,0.1540592081810738,0.45515077547556404,1.4819543862160276,0.6536869400034492,5.679287728215277,2.331208776145712,0.01002230918590892
41.26621379839008,0.05919863939550106,2.663321068373394,48.64982962404211,0.1249920176821474,0.9454669533248685,128,0.9540547414943865,0.02052256252859081,0.01076074575490324,0.003060763296634793,0.007351069893875845,0.004250117031608755,46.4880903720115,88.66065263735668,311.7048425611147,129.78447426941304,224.47728718972652,0.021510885734339767,1.907169168014169,6.7050472511725046,2.7917789961007036,4.828705274692779,0.011278960511268057,0.5243373355501785,3.515706610417839,1.463833960260395,2.531870457889504,0.003208163183425468,0.14914137999924326,0.2844378416096418,0.4163697721313609,0.7201597682773061,0.007705081872305853,0.3581945424035021,0.6831375874229031,2.401711331927595,1.729615876269957,0.004454793678768968,0.20709485112727738,0.39496491492442776,1.3885807622829303,0.5781630555777351,4.255612956361098,1.7272320395775924,0.012024254459844794
53.06944555110959,0.37220838613364343,5.369970554641375,34.552457711507905,-2.2185527200658615,9.562389553910844,209,0.9589625978272257,0.012551789715050356,0.004893510179320836,0.003368661662071931,0.013350980149106744,0.006872460467224848,76.40046715229553,195.96620067934933,284.67168686730196,71.8271308261503,139.53701187523342,0.013088925202598764,2.5649869429294623,3.726046416703732,0.9401399429007571,1.8263895114290654,0.0051029207921229995,0.38986553235935917,1.452657069843883,0.3665281593313012,0.7120463191688424,0.0035128186122216788,0.2683809829950148,0.688393717112787,0.25231568202858223,0.49016821240911734,0.013922315822699231,1.063671432696017,2.7283033364323583,3.9632891303471194,1.9426783482827328,0.0071665573639641,0.5475283304805809,1.4044030185666574,2.0401159738309453,0.5147532533545602,1.3066681022320583,0.9561955187747212,0.020981804699207483
60.364000524232516,-0.2540801969406766,0.4949720944902939,34.93969794744505,-0.3585521549534187,2.60488270349929,248,0.9896129940530555,0.006679702842707662,0.0013119327179343142,0.00044267873615446476,0.0012152298520778646,0.0007374617980695635,148.1522482895226,754.3168796119645,2235.5105705997767,814.3422352248527,1341.9176378268573,0.0067498131924787035,5.091498025314207,15.089278741359966,5.496657962513306,9.05769337502358,0.001325702800810211,0.19640585050374987,2.9636226246849566,1.0795757820556349,1.778983970923687,0.00044732510467696197,0.06627221997423795,0.3374248771320213,0.36427572561482846,0.6002734478087605,0.0012279849389414074,0.18192872956984163,0.9262897673527711,2.7451733115408374,1.6478546485512109,0.0007452022179389718,0.11040338401799749,0.5621186117156404,1.66590743543697,0.6068496398509402,6.576233744568941,3.1622957919179147,0.0019705747604013093
14.433321898188263,0.49384818533674746,0.49765194304555277,11.741113258155963,-0.11635187939217374,2.3392082571638193,568,0.8159420146420817,0.027157511687101777,0.042403741517467945,0.014238518863743985,0.045813706476524794,0.05444450681307969,30.04480027636723,19.242217442202822,57.30525923730326,17.809997867345118,14.98667289692595,0.03328362947336962,0.6404508355922889,1.9073270153297934,0.592781369938218,0.49881086773987426,0.05196906245362132,1.5614001019691075,2.978100596224373,0.9255688914669208,0.7788433397523387,0.017450405308506885,0.5242939422357478,0.3357844934008599,0.3107916813288155,0.26152351627737286,0.05614823805417261,1.686962598207538,1.0804166056349565,3.217589337412177,0.8414752774566149,0.06672595090836464,2.0047678682925003,1.2839552564165035,3.823747914659407,1.1883890433745492,1.518350261405139,0.7885203526779258,0.11680399485888349
230.7663087171603,-5.058625371005198,4.206680764187419,69.91297562975834,-2.020325369633379,13.088476117392222,259,0.9970035301091078,0.001216595888800415,0.00022155423966422458,0.0002033408787364437,0.0007678235446695541,0.0005871553390213152,819.5026296629778,4500.042660524626,4903.114102311687,1298.4800180075035,1698.023442605389,0.0012202523381910954,5.491187578464853,5.9830364477635705,1.584473278068072,2.072017076142519,0.0002222201155496196,0.18210996905692406,1.0895705823686725,0.28854837964049956,0.3773349656217324,0.00020395201480800267,0.1671392124602208,0.9177927673359623,0.26482761586056197,0.34631530231059,0.0007701312196813654,0.6311245597144354,3.4656233427680068,3.7760412438502025,1.3077008649012392,0.0005889200201297777,0.4826215051575266,2.650165214221021,2.8875420558319953,0.7647008783430931,1.8730216577085714,1.4535904800339259,0.001358749298385053
115.18821499680578,4.890929327214047,-0.18198553838736337,65.27548934706316,0.6971099179301532,9.005554551144746,158,0.9881200322532183,0.005347378824850247,0.001957386948884343,0.0009506521671857722,0.002217651133100662,0.0014068986727603357,184.78586698612858,504.81588876252584,1039.4128014017606,445.57054872361937,702.3391601575162,0.0054116692813691615,2.7318966379632332,5.624958328007772,2.4112804512104122,3.800827258127046,0.0019809202171733094,0.36604605976072013,2.0589938322854935,0.8826397081436228,1.3912778416685467,0.0009620816663518016,0.17777909482827695,0.4856741114615166,0.42867525599330636,0.675707629548468,0.002244313505155577,0.41471741683885044,1.1329651167668522,2.3327681876175625,1.5762692623411392,0.001423813531593093,0.2631006178620113,0.718763693383278,1.4799300115469107,0.6344093765520488,3.2939201593540353,1.749628537582481,0.003660875135180843
117.72663561382959,-0.6622386881411122,2.361466230325574,48.96157343341129,-0.9627679760807507,6.79747819413889,313,0.9798792844366436,0.006647833949314364,0.0025104112733411715,0.0012785293696617127,0.0053455874703311436,0.004338353500708071,147.39827918501263,390.32619668429743,766.4112437995153,183.306192233338,225.86432485889304,0.0067843397190873005,2.648105519565561,5.199594242464153,1.243611480723287,1.5323403102650253,0.002561959736483732,0.3776284564989905,1.9635147482027757,0.469623083949959,0.5786553061965657,0.0013047825277751129,0.19232269930472257,0.5092908015665835,0.23917471685904554,0.29470382472360573,0.00545535307790944,0.8041096560305135,2.1293672184703674,4.181043937806089,1.2321696398089,0.004427436695125457,0.6525965500620717,1.7281445262688149,3.3932372643547173,0.8115765619376017,1.713234564673246,1.1657645986809924,0.009857535164841601
30.631186608965194,0.32396764707972575,0.4245663774819487,34.43527294239483,-0.08037752534225467,1.3229713505792038,338,0.9415216625884818,0.017181034430200637,0.008700103973820742,0.004468885069947608,0.014582804490247429,0.013545509447301278,54.8000567959683,108.21958742350554,210.68379424658596,64.56382674664157,69.50802893397743,0.018248156269676914,1.9748079427440919,3.844590800900159,1.1781707998410615,1.2683933739844446,0.009240471376836885,0.5063783562721808,1.9468175702989692,0.5966001930313972,0.6422869518247685,0.004746449548129896,0.2601057048167164,0.5136588118251018,0.3064489462871338,0.3299163525250769,0.015488549089944039,0.8487733698160765,1.6761643923024563,3.2631862896439165,1.07657851828916,0.014386827181502375,0.7883989466601108,1.5569365019154622,3.0310713377688367,0.9288686175803931,1.7747709928724587,1.111593873418477,0.029601841304173534
